"";"DDN";"Localidad";"Provincia";"pagina"
"2657";3844;"TACAÑITAS";"SANTIAGO DEL ESTERO";257
"2658";3845;"BREA POZO";"SANTIAGO DEL ESTERO";257
"2659";3845;"ESTACION ATAMISQUI";"SANTIAGO DEL ESTERO";258
"2660";3845;"MEDELLIN";"SANTIAGO DEL ESTERO";258
"2661";3845;"NUEVA FRANCIA";"SANTIAGO DEL ESTERO";258
"2662";3845;"VILLA ATAMISQUI";"SANTIAGO DEL ESTERO";258
"2663";3845;"VILLA NUEVA (PROV. SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";258
"2664";3845;"VILLA SAN MARTIN";"SANTIAGO DEL ESTERO";258
"2665";3846;"CAMPO GALLO";"SANTIAGO DEL ESTERO";258
"2666";3846;"TINTINA";"SANTIAGO DEL ESTERO";258
"2667";3854;"ANCAJAN";"SANTIAGO DEL ESTERO";261
"2668";3854;"CHOYA (PROV. SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";261
"2669";3854;"FRIAS";"SANTIAGO DEL ESTERO";261
"2670";3854;"GENERAL LAVALLE (PROV.  SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";261
"2671";3854;"LAS PALOMITAS";"SANTIAGO DEL ESTERO";261
"2672";3854;"SAN PEDRO (PROV. SANTIAGO DEL ESTERO, DTO. CHOYA)";"SANTIAGO DEL ESTERO";261
"2673";3854;"SAN PEDRO (PROV. SANTIAGO DEL ESTERO, DTO. GUASAYAN)";"SANTIAGO DEL ESTERO";261
"2674";3854;"TAPSO (PROV. CATAMARCA)";"SANTIAGO DEL ESTERO";261
"2675";3855;"BANDERA BAJADA";"SANTIAGO DEL ESTERO";262
"2676";3855;"CASPI CORRAL";"SANTIAGO DEL ESTERO";262
"2677";3855;"COLONIA EL SIMBOLAR";"SANTIAGO DEL ESTERO";262
"2678";3855;"GARZA";"SANTIAGO DEL ESTERO";262
"2679";3855;"KILOMETRO 30";"SANTIAGO DEL ESTERO";262
"2680";3855;"MATARA";"SANTIAGO DEL ESTERO";262
"2681";3855;"MINERVA";"SANTIAGO DEL ESTERO";262
"2682";3855;"SUNCHO CORRAL";"SANTIAGO DEL ESTERO";262
"2683";3856;"EL ""49"" (Km. 49)";"SANTIAGO DEL ESTERO";262
"2684";3856;"LOS TELARES";"SANTIAGO DEL ESTERO";262
"2685";3856;"OJO DE AGUA (PROV. SANTIAGO DEL ESTERO)";"SANTIAGO DEL ESTERO";263
"2686";3856;"SALAVINA";"SANTIAGO DEL ESTERO";263
"2687";3856;"SUMAMPA";"SANTIAGO DEL ESTERO";263
"2688";3857;"BANDERA";"SANTIAGO DEL ESTERO";263
"2689";3857;"COLONIA ALPINA";"SANTIAGO DEL ESTERO";263
"2690";3857;"GUARDIA ESCOLTA";"SANTIAGO DEL ESTERO";263
"2691";3857;"LOS JURIES";"SANTIAGO DEL ESTERO";263
"2692";3857;"MALBRAN";"SANTIAGO DEL ESTERO";263
"2693";3857;"PALO NEGRO";"SANTIAGO DEL ESTERO";263
"2694";3857;"PINTO";"SANTIAGO DEL ESTERO";263
"2695";3857;"SELVA";"SANTIAGO DEL ESTERO";264
"2696";3858;"COLONIA TINCO";"SANTIAGO DEL ESTERO";264
"2697";3858;"EL CHARCO";"SANTIAGO DEL ESTERO";264
"2698";3858;"LA  DONOSA";"SANTIAGO DEL ESTERO";264
"2699";3858;"MANSUPA";"SANTIAGO DEL ESTERO";264
"2700";3858;"POZO HONDO";"SANTIAGO DEL ESTERO";264
"2701";3858;"POZUELOS";"SANTIAGO DEL ESTERO";264
"2702";3858;"TERMAS DE RIO HONDO";"SANTIAGO DEL ESTERO";264
"2703";3858;"VILLA RIO HONDO";"SANTIAGO DEL ESTERO";264
"2704";3858;"VINARA";"SANTIAGO DEL ESTERO";264
"2705";3861;"ARENALES";"SANTIAGO DEL ESTERO";265
"2706";3861;"BOBADAL";"SANTIAGO DEL ESTERO";265
"2707";3861;"EL MOJON";"SANTIAGO DEL ESTERO";265
"2708";3861;"NUEVA ESPERANZA";"SANTIAGO DEL ESTERO";265
"2709";3861;"POZO BETBEDER";"SANTIAGO DEL ESTERO";265
"2710";3861;"RAPELLI";"SANTIAGO DEL ESTERO";265
"2711";3861;"SANTO DOMINGO (PROV. SANTIAGO DEL ESTERO, DTO. PELLEGRINI)";"SANTIAGO DEL ESTERO";265
"2712";3862;"CHOROMORO";"TUCUMAN";265
"2713";3862;"GONZALO";"TUCUMAN";265
"2714";3862;"NORCO";"TUCUMAN";265
"2715";3862;"SAN PEDRO DE COLALAO";"TUCUMAN";266
"2716";3862;"TRANCAS";"TUCUMAN";266
"2717";3863;"ACHERAL";"TUCUMAN";266
"2718";3863;"FAMAILLA";"TUCUMAN";266
"2719";3863;"INDEPENDENCIA";"TUCUMAN";266
"2720";3863;"LEALES";"TUCUMAN";266
"2721";3863;"MONTEROS";"TUCUMAN";266
"2722";3863;"PUEBLO VIEJO (PROV. TUCUMAN, DTO. MONTEROS)";"TUCUMAN";266
"2723";3863;"RIO COLORADO (PROV. TUCUMAN)";"TUCUMAN";266
"2724";3863;"RIO SECO";"TUCUMAN";266
"2725";3863;"SANTA LUCIA (PROV.  TUCUMAN)";"TUCUMAN";267
"2726";3863;"SANTA ROSA DE LEALES";"TUCUMAN";267
"2727";3863;"SIMOCA";"TUCUMAN";267
"2728";3863;"VILLA FIAD";"TUCUMAN";267
"2729";3863;"VILLA QUINTEROS";"TUCUMAN";267
"2730";3865;"AGUILARES";"TUCUMAN";267
"2731";3865;"ALPACHIRI (PROV. TUCUMAN)";"TUCUMAN";267
"2732";3865;"ALTO VERDE";"TUCUMAN";267
"2733";3865;"ARCADIA";"TUCUMAN";267
"2734";3865;"COLONIA NUEVA TRINIDAD";"TUCUMAN";267
"2735";3865;"CONCEPCION (PROV. TUCUMAN)";"TUCUMAN";268
"2736";3865;"ESCABA DE ABAJO";"TUCUMAN";268
"2737";3865;"JUAN BAUTISTA ALBERDI";"TUCUMAN";268
"2738";3865;"LA COCHA";"TUCUMAN";268
"2739";3865;"LA TRINIDAD";"TUCUMAN";268
"2740";3865;"LOS SARMIENTOS";"TUCUMAN";268
"2741";3865;"PUEBLO VIEJO (PROV. TUCUMAN, DTO. COCHA)";"TUCUMAN";268
"2742";3865;"SANTA ANA (PROV.  TUCUMAN)";"TUCUMAN";268
"2743";3865;"VILLA BELGRANO";"TUCUMAN";268
"2744";3867;"EL MOLLAR";"TUCUMAN";268
"2745";3867;"TAFI DEL VALLE";"TUCUMAN";269
"2746";3868;"ANGASTACO";"SALTA";269
"2747";3868;"ANIMAMA";"SALTA";269
"2748";3868;"CACHI";"SALTA";269
"2749";3868;"CAFAYATE";"SALTA";269
"2750";3868;"EL BARRIAL";"SALTA";269
"2751";3868;"FINCA PALERMO";"SALTA";269
"2752";3868;"LA PAYA";"SALTA";269
"2753";3868;"LURACATAO";"SALTA";269
"2754";3868;"MOLINOS";"SALTA";269
"2755";3868;"PAYOGASTA";"SALTA";270
"2756";3868;"SAN CARLOS (PROV.  SALTA)";"SALTA";270
"2757";3868;"SECLANTAS";"SALTA";270
"2758";3868;"TOLOMBON";"SALTA";270
"2759";3869;"ESTACION ARAOZ";"TUCUMAN";270
"2760";3869;"LAS CEJAS";"TUCUMAN";270
"2761";3869;"LOS RALOS";"TUCUMAN";270
"2762";3869;"PALA PALA";"TUCUMAN";270
"2763";3869;"QUILMES";"TUCUMAN";270
"2764";3869;"RANCHILLOS";"TUCUMAN";270
"2765";3869;"VILLA RESCATE";"TUCUMAN";271
"2766";3873;"AGUARAY";"SALTA";274
"2767";3873;"ALTO DE LA SIERRA";"SALTA";274
"2768";3873;"CAMPAMENTO VESPUCIO";"SALTA";274
"2769";3873;"CAPIAZUTI";"SALTA";274
"2770";3873;"CORONEL CORNEJO";"SALTA";274
"2771";3873;"GENERAL ENRIQUE MOSCONI";"SALTA";274
"2772";3873;"SALVADOR MAZZA";"SALTA";275
"2773";3873;"SANTA MARIA (PROV. SALTA, DTO. RIVADAVIA)";"SALTA";275
"2774";3873;"SANTA VICTORIA ESTE";"SALTA";275
"2775";3873;"TARTAGAL (PROV.  SALTA)";"SALTA";275
"2776";3873;"TOBANTIRENDA";"SALTA";275
"2777";3873;"YACUI";"SALTA";275
"2778";3876;"ANTILLA";"SALTA";275
"2779";3876;"EL GALPON";"SALTA";275
"2780";3876;"EL JARDIN";"SALTA";275
"2781";3876;"EL TALA";"SALTA";275
"2782";3876;"LA CANDELARIA";"SALTA";276
"2783";3876;"METAN";"SALTA";276
"2784";3876;"RIO PIEDRAS";"SALTA";276
"2785";3876;"ROSARIO DE LA FRONTERA";"SALTA";276
"2786";3876;"SAN FELIPE";"SALTA";276
"2787";3877;"APOLINARIO SARAVIA";"SALTA";276
"2788";3877;"CEIBALITO";"SALTA";276
"2789";3877;"CENTRO 25 DE JUNIO";"SALTA";276
"2790";3877;"CORONEL MOLLINEDO";"SALTA";276
"2791";3877;"EL QUEBRACHAL (PROV.  SALTA)";"SALTA";276
"2792";3877;"GAONA";"SALTA";277
"2793";3877;"GENERAL PIZARRO";"SALTA";277
"2794";3877;"JOAQUIN V. GONZALEZ";"SALTA";277
"2795";3877;"LAS LAJITAS";"SALTA";277
"2796";3877;"LUIS BURELA";"SALTA";277
"2797";3877;"NUESTRA SEÑORA DE TALAVERA";"SALTA";277
"2798";3877;"PIQUETE CABADO";"SALTA";277
"2799";3877;"RIO DEL VALLE";"SALTA";277
"2800";3877;"TACO POZO";"CHACO";277
"2801";3878;"AGUAS BLANCAS";"SALTA";277
"2802";3878;"CAMPICHUELO";"SALTA";278
"2803";3878;"COLONIA SANTA ROSA";"SALTA";278
"2804";3878;"CORONEL JUAN SOLA";"SALTA";278
"2805";3878;"DRAGONES";"SALTA";278
"2806";3878;"EMBARCACION";"SALTA";278
"2807";3878;"GENERAL BALLIVIAN";"SALTA";278
"2808";3878;"HIPOLITO YRIGOYEN (PROV.  SALTA)";"SALTA";278
"2809";3878;"ISLA DE CANA";"SALTA";278
"2810";3878;"LA QUENA";"SALTA";278
"2811";3878;"LA UNION";"SALTA";278
"2812";3878;"LOS BLANCOS";"SALTA";279
"2813";3878;"LOS TOLDOS (PROV.  SALTA)";"SALTA";279
"2814";3878;"MISION CHAQUEÑA";"SALTA";279
"2815";3878;"ORAN";"SALTA";279
"2816";3878;"PADRE LOZANO";"SALTA";279
"2817";3878;"PICHANAL";"SALTA";279
"2818";3878;"PLUMA DE PATO";"SALTA";279
"2819";3878;"RIVADAVIA (PROV.  SALTA)";"SALTA";279
"2820";3878;"URUNDEL";"SALTA";279
"2821";3885;"CASIRA";"JUJUY";283
"2822";3885;"CIENAGA GRANDE";"JUJUY";283
"2823";3885;"CUSI CUSI";"JUJUY";283
"2824";3885;"EL ANGOSTO";"JUJUY";283
"2825";3885;"LA QUIACA";"JUJUY";283
"2826";3885;"MINA PAN DE AZUCAR";"JUJUY";283
"2827";3885;"MINA PIRQUITA";"JUJUY";283
"2828";3885;"NAZARENO";"JUJUY";283
"2829";3885;"ORATORIO";"JUJUY";283
"2830";3885;"RINCONADA";"JUJUY";283
"2831";3885;"SAN JUAN DE MISA RUMI";"JUJUY";284
"2832";3885;"SANTA VICTORIA OESTE";"JUJUY";284
"2833";3885;"YAVI";"JUJUY";284
"2834";3886;"CAIMANCITO";"JUJUY";284
"2835";3886;"CALILEGUA";"JUJUY";284
"2836";3886;"CHALICAN";"JUJUY";284
"2837";3886;"EL TALAR";"JUJUY";284
"2838";3886;"FRAILE PINTADO";"JUJUY";284
"2839";3886;"LIBERTADOR GENERAL SAN MARTIN";"JUJUY";284
"2840";3886;"MAIZ NEGRO";"JUJUY";284
"2841";3886;"PALMA SOLA (PROV. JUJUY)";"JUJUY";285
"2842";3886;"PAMPICHUELA";"JUJUY";285
"2843";3886;"SAN FRANCISCO (PROV. JUJUY)";"JUJUY";285
"2844";3886;"VALLE GRANDE (PROV. JUJUY)";"JUJUY";285
"2845";3886;"VIÑALITO";"JUJUY";285
"2846";3886;"YUTO";"JUJUY";285
"2847";3887;"ABRA PAMPA";"JUJUY";285
"2848";3887;"ABRALAITE";"JUJUY";285
"2849";3887;"CATUA";"JUJUY";285
"2850";3887;"COCTACA";"JUJUY";285
"2851";3887;"CONDOR";"JUJUY";286
"2852";3887;"CORANZULI";"JUJUY";286
"2853";3887;"EL AGUILAR";"JUJUY";286
"2854";3887;"HIPOLITO YRIGOYEN (PROV.  JUJUY)";"JUJUY";286
"2855";3887;"HUANCAR";"JUJUY";286
"2856";3887;"HUMAHUACA";"JUJUY";286
"2857";3887;"IRUYA";"JUJUY";286
"2858";3887;"OLAROZ CHICO";"JUJUY";286
"2859";3887;"PASO DE JAMA";"JUJUY";286
"2860";3887;"PASTOS CHICOS";"JUJUY";286
"2861";3887;"PUEBLO VIEJO (PROV. JUJUY)";"JUJUY";287
"2862";3887;"SAN JUAN DE QUILLAQUES";"JUJUY";287
"2863";3887;"SANTA ANA (PROV. JUJUY)";"JUJUY";287
"2864";3887;"SUSQUES";"JUJUY";287
"2865";3887;"TRES CRUCES";"JUJUY";287
"2866";3887;"TUSAQUILLA";"JUJUY";287
"2867";3887;"UQUIA";"JUJUY";287
"2868";3887;"VALLE COLORADO";"JUJUY";287
"2869";3888;"AGUA CALIENTE (PROV.  JUJUY, DTO. COCHINOCA )";"JUJUY";287
"2870";3888;"ARRAYANAL";"JUJUY";287
"2871";3888;"BARRO NEGRO";"JUJUY";288
"2872";3888;"DON EMILIO";"JUJUY";288
"2873";3888;"EL FUERTE";"JUJUY";288
"2874";3888;"EL HACHERAL";"JUJUY";288
"2875";3888;"EL PIQUETE";"JUJUY";288
"2876";3888;"EL PUESTO";"JUJUY";288
"2877";3888;"INGENIO LA ESPERANZA";"JUJUY";288
"2878";3888;"LA MANGA";"JUJUY";288
"2879";3888;"LA MENDIETA";"JUJUY";288
"2880";3888;"LAS PAMPITAS";"JUJUY";288
"2881";3888;"LOTE PALOS BLANCOS";"JUJUY";289
"2882";3888;"MIRAFLORES (PROV. JUJUY)";"JUJUY";289
"2883";3888;"PARAPETI";"JUJUY";289
"2884";3888;"PIEDRITAS (PROV. JUJUY)";"JUJUY";289
"2885";3888;"PUENTE LAVAYEN";"JUJUY";289
"2886";3888;"SAN ANTONIO (PROV. JUJUY, DTO SAN PEDRO)";"JUJUY";289
"2887";3888;"SAN PEDRO (PROV.  JUJUY)";"JUJUY";289
"2888";3888;"SANTA CLARA";"JUJUY";289
"2889";3891;"GRANEROS";"TUCUMAN";289
"2890";3891;"LA MADRID";"TUCUMAN";289
"2891";3891;"MONTEAGUDO";"TUCUMAN";290
"2892";3891;"TACO RALO";"TUCUMAN";290
"2893";3892;"AMAICHA DEL VALLE";"TUCUMAN";290
"2894";3892;"ANCAJULI";"TUCUMAN";290
"2895";3892;"COLALAO DEL VALLE";"TUCUMAN";290
"2896";3894;"BURRUYACU";"TUCUMAN";290
"2897";3894;"CHORRILLOS";"TUCUMAN";290
"2898";3894;"GOBERNADOR GARMENDIA";"TUCUMAN";290
"2899";3894;"LAGUNA DE ROBLES";"TUCUMAN";290
"2900";3894;"RIO DEL NIO";"TUCUMAN";290
"2901";3894;"VILLA BENJAMIN ARAOZ";"TUCUMAN";291
